price,quantity,created_at
426075.73,0.1,2019-03-03 14:08:28.443304
426072.0,0.02,2019-03-03 14:08:28.443304
426066.0,0.001,2019-03-03 14:08:28.443304
426062.51978,0.4,2019-03-03 14:08:28.443304
426054.06,0.05,2019-03-03 14:08:28.443304
426042.03,0.02,2019-03-03 14:08:28.443304
426021.0,0.02,2019-03-03 14:08:28.443304
426015.65,0.05,2019-03-03 14:08:28.443304
426014.98444,0.002,2019-03-03 14:08:28.443304
426250.6,0.11139536,2019-03-03 14:08:29.541029
426237.01,0.45551,2019-03-03 14:08:29.541029
426237.0,0.01,2019-03-03 14:08:29.541029
426191.0,0.6589,2019-03-03 14:08:29.541029
426190.99,0.1,2019-03-03 14:08:29.541029
426185.001,0.2,2019-03-03 14:08:29.541029
426158.01,0.2,2019-03-03 14:08:29.541029
426152.99,0.1,2019-03-03 14:08:29.541029
426121.0,0.05,2019-03-03 14:08:29.541029
426117.69,0.5,2019-03-03 14:08:29.541029
426109.15,0.05,2019-03-03 14:08:29.541029
426080.35,0.05,2019-03-03 14:08:29.541029
426072.0,0.02,2019-03-03 14:08:29.541029
426066.0,0.001,2019-03-03 14:08:29.541029
426063.0,0.6,2019-03-03 14:08:29.541029
426062.51978,0.4,2019-03-03 14:08:29.541029
426054.06,0.05,2019-03-03 14:08:29.541029
426042.03,0.02,2019-03-03 14:08:29.541029
426021.0,0.02,2019-03-03 14:08:29.541029
426015.65,0.05,2019-03-03 14:08:29.541029
426014.98444,0.002,2019-03-03 14:08:29.541029
426250.61,0.45551,2019-03-03 14:08:30.619895
426250.6,0.10139536,2019-03-03 14:08:30.619895
426237.0,0.01,2019-03-03 14:08:30.619895
426191.01,0.5,2019-03-03 14:08:30.619895
426191.0,0.6589,2019-03-03 14:08:30.619895
426190.99,0.1,2019-03-03 14:08:30.619895
426158.01,1.0,2019-03-03 14:08:30.619895
426152.99,0.1,2019-03-03 14:08:30.619895
426142.08,0.10405,2019-03-03 14:08:30.619895
426121.0,0.05,2019-03-03 14:08:30.619895
426109.15,0.05,2019-03-03 14:08:30.619895
426080.35,0.05,2019-03-03 14:08:30.619895
426072.0,0.02,2019-03-03 14:08:30.619895
426066.0,0.001,2019-03-03 14:08:30.619895
426063.0,0.6,2019-03-03 14:08:30.619895
426062.51978,0.4,2019-03-03 14:08:30.619895
426054.06,0.05,2019-03-03 14:08:30.619895
426042.03,0.02,2019-03-03 14:08:30.619895
426021.0,0.02,2019-03-03 14:08:30.619895
426015.65,0.05,2019-03-03 14:08:30.619895
426014.98444,0.002,2019-03-03 14:08:30.619895
426263.01,0.44551,2019-03-03 14:08:31.706599
426238.0,0.04,2019-03-03 14:08:31.706599
426237.0,0.01,2019-03-03 14:08:31.706599
426228.23,0.1,2019-03-03 14:08:31.706599
426191.03,0.5,2019-03-03 14:08:31.706599
426190.99,0.1,2019-03-03 14:08:31.706599
426173.35999,0.05,2019-03-03 14:08:31.706599
426166.86,0.1,2019-03-03 14:08:31.706599
426162.8878,0.06,2019-03-03 14:08:31.706599
426158.01,0.2,2019-03-03 14:08:31.706599
426142.08,0.10405,2019-03-03 14:08:31.706599
426141.28,0.05,2019-03-03 14:08:31.706599
426121.0,0.05,2019-03-03 14:08:31.706599
426109.15,0.05,2019-03-03 14:08:31.706599
426080.35,0.05,2019-03-03 14:08:31.706599
426075.93822,0.4,2019-03-03 14:08:31.706599
426072.0,0.02,2019-03-03 14:08:31.706599
426066.0,0.001,2019-03-03 14:08:31.706599
426063.0,0.6,2019-03-03 14:08:31.706599
426042.03,0.02,2019-03-03 14:08:31.706599
426021.0,0.02,2019-03-03 14:08:31.706599
426263.01,0.44551,2019-03-03 14:08:32.799112
426238.0,0.04,2019-03-03 14:08:32.799112
426237.0,0.01,2019-03-03 14:08:32.799112
426228.23,0.1,2019-03-03 14:08:32.799112
426191.04,0.6593,2019-03-03 14:08:32.799112
426173.35999,0.05,2019-03-03 14:08:32.799112
426171.88,0.2,2019-03-03 14:08:32.799112
426166.86,0.1,2019-03-03 14:08:32.799112
426162.8878,0.06,2019-03-03 14:08:32.799112
426155.0,0.02,2019-03-03 14:08:32.799112
426142.08,0.10405,2019-03-03 14:08:32.799112
426141.28,0.05,2019-03-03 14:08:32.799112
426121.0,0.05,2019-03-03 14:08:32.799112
426113.0,0.3,2019-03-03 14:08:32.799112
426109.15,0.05,2019-03-03 14:08:32.799112
426081.35,0.21747097,2019-03-03 14:08:32.799112
426080.35,0.05,2019-03-03 14:08:32.799112
426075.93822,0.4,2019-03-03 14:08:32.799112
426072.0,0.02,2019-03-03 14:08:32.799112
426066.0,0.001,2019-03-03 14:08:32.799112
426063.0,0.6,2019-03-03 14:08:32.799112
426263.01,0.44551,2019-03-03 14:08:33.901331
426261.0,0.49999,2019-03-03 14:08:33.901331
426237.0,0.01,2019-03-03 14:08:33.901331
426228.23,0.1,2019-03-03 14:08:33.901331
426191.92,0.1,2019-03-03 14:08:33.901331
426191.05,0.5,2019-03-03 14:08:33.901331
426182.68,0.10901,2019-03-03 14:08:33.901331
426171.88,0.2,2019-03-03 14:08:33.901331
426162.8878,0.06,2019-03-03 14:08:33.901331
426155.0,0.02,2019-03-03 14:08:33.901331
426141.28,0.05,2019-03-03 14:08:33.901331
426120.0,0.05,2019-03-03 14:08:33.901331
426113.0,0.3,2019-03-03 14:08:33.901331
426109.15,0.05,2019-03-03 14:08:33.901331
426081.35,0.21747097,2019-03-03 14:08:33.901331
426080.35,0.05,2019-03-03 14:08:33.901331
426075.93822,0.4,2019-03-03 14:08:33.901331
426072.0,0.02,2019-03-03 14:08:33.901331
426066.0,0.001,2019-03-03 14:08:33.901331
426063.0,0.6,2019-03-03 14:08:33.901331
426042.03,0.02,2019-03-03 14:08:33.901331
426263.01,0.44551,2019-03-03 14:08:34.984951
426261.0,0.49999,2019-03-03 14:08:34.984951
426237.0,0.01,2019-03-03 14:08:34.984951
426219.06,0.1,2019-03-03 14:08:34.984951
426196.08,0.6593,2019-03-03 14:08:34.984951
426191.92,0.1,2019-03-03 14:08:34.984951
426167.91,0.2,2019-03-03 14:08:34.984951
426162.8878,0.06,2019-03-03 14:08:34.984951
426155.0,0.04,2019-03-03 14:08:34.984951
426141.28,0.05,2019-03-03 14:08:34.984951
426120.0,0.05,2019-03-03 14:08:34.984951
426113.0,0.3,2019-03-03 14:08:34.984951
426109.15,0.05,2019-03-03 14:08:34.984951
426081.36,0.5,2019-03-03 14:08:34.984951
426081.35,0.21747097,2019-03-03 14:08:34.984951
426080.35,0.05,2019-03-03 14:08:34.984951
426072.0,0.02,2019-03-03 14:08:34.984951
426066.0,0.001,2019-03-03 14:08:34.984951
426063.0,0.6,2019-03-03 14:08:34.984951
426042.03,0.02,2019-03-03 14:08:34.984951
426021.0,0.02,2019-03-03 14:08:34.984951
426263.01,0.36562842,2019-03-03 14:08:36.086910
426261.0,0.49999,2019-03-03 14:08:36.086910
426247.65,0.1075,2019-03-03 14:08:36.086910
426237.0,0.01,2019-03-03 14:08:36.086910
426219.06,0.1,2019-03-03 14:08:36.086910
426215.0,0.05,2019-03-03 14:08:36.086910
426191.93,0.6593,2019-03-03 14:08:36.086910
426191.92,0.1,2019-03-03 14:08:36.086910
426167.91,0.2,2019-03-03 14:08:36.086910
426167.77827,0.06,2019-03-03 14:08:36.086910
426163.02,0.05,2019-03-03 14:08:36.086910
426155.0,0.04,2019-03-03 14:08:36.086910
426113.0,0.3,2019-03-03 14:08:36.086910
426109.15,0.05,2019-03-03 14:08:36.086910
426097.22,0.05,2019-03-03 14:08:36.086910
426082.78661,0.4,2019-03-03 14:08:36.086910
426081.35,0.21747097,2019-03-03 14:08:36.086910
426080.35,0.05,2019-03-03 14:08:36.086910
426072.0,0.02,2019-03-03 14:08:36.086910
426066.0,0.001,2019-03-03 14:08:36.086910
426042.03,0.02,2019-03-03 14:08:36.086910
426263.02,0.5,2019-03-03 14:08:37.163952
426261.0,0.49999,2019-03-03 14:08:37.163952
426242.02,0.2,2019-03-03 14:08:37.163952
426237.0,0.01,2019-03-03 14:08:37.163952
426224.46,0.6593,2019-03-03 14:08:37.163952
426224.45,0.11055,2019-03-03 14:08:37.163952
426219.06,0.1,2019-03-03 14:08:37.163952
426215.0,0.05,2019-03-03 14:08:37.163952
426167.77827,0.06,2019-03-03 14:08:37.163952
426163.02,0.05,2019-03-03 14:08:37.163952
426155.0,0.04,2019-03-03 14:08:37.163952
426113.0,0.3,2019-03-03 14:08:37.163952
426109.15,0.05,2019-03-03 14:08:37.163952
426100.38,0.08003,2019-03-03 14:08:37.163952
426097.22,0.05,2019-03-03 14:08:37.163952
426083.0,0.6,2019-03-03 14:08:37.163952
426082.78661,0.4,2019-03-03 14:08:37.163952
426081.35,0.21747097,2019-03-03 14:08:37.163952
426080.35,0.05,2019-03-03 14:08:37.163952
426072.0,0.02,2019-03-03 14:08:37.163952
426066.0,0.001,2019-03-03 14:08:37.163952
426264.01,0.003,2019-03-03 14:08:38.263293
426263.04,0.5,2019-03-03 14:08:38.263293
426263.03,0.36562842,2019-03-03 14:08:38.263293
426261.0,0.49999,2019-03-03 14:08:38.263293
426242.02,0.2,2019-03-03 14:08:38.263293
426237.0,0.01,2019-03-03 14:08:38.263293
426224.46,0.6593,2019-03-03 14:08:38.263293
426167.77827,0.06,2019-03-03 14:08:38.263293
426163.8878,0.003,2019-03-03 14:08:38.263293
426155.0,0.04,2019-03-03 14:08:38.263293
426113.0,0.3,2019-03-03 14:08:38.263293
426109.15,0.05,2019-03-03 14:08:38.263293
426100.38,0.08003,2019-03-03 14:08:38.263293
426097.22,0.05,2019-03-03 14:08:38.263293
426083.0,0.6,2019-03-03 14:08:38.263293
426082.78661,0.4,2019-03-03 14:08:38.263293
426081.35,0.21747097,2019-03-03 14:08:38.263293
426080.35,0.05,2019-03-03 14:08:38.263293
426072.0,0.02,2019-03-03 14:08:38.263293
426066.0,0.001,2019-03-03 14:08:38.263293
426063.51978,0.003,2019-03-03 14:08:38.263293
426271.66005,1.1632839,2019-03-03 14:08:39.339906
426264.01,0.003,2019-03-03 14:08:39.339906
426263.05,0.36562842,2019-03-03 14:08:39.339906
426237.0,0.01,2019-03-03 14:08:39.339906
426212.7,0.11173,2019-03-03 14:08:39.339906
426172.8,0.2,2019-03-03 14:08:39.339906
426167.77827,0.06,2019-03-03 14:08:39.339906
426163.8878,0.003,2019-03-03 14:08:39.339906
426163.03,0.05,2019-03-03 14:08:39.339906
426155.01,0.6594,2019-03-03 14:08:39.339906
426155.0,0.06,2019-03-03 14:08:39.339906
426113.0,0.3,2019-03-03 14:08:39.339906
426109.15,0.05,2019-03-03 14:08:39.339906
426100.38,0.08003,2019-03-03 14:08:39.339906
426097.22,0.05,2019-03-03 14:08:39.339906
426083.0,0.6,2019-03-03 14:08:39.339906
426081.35,0.21747097,2019-03-03 14:08:39.339906
426080.35,0.05,2019-03-03 14:08:39.339906
426072.0,0.02,2019-03-03 14:08:39.339906
426066.0,0.001,2019-03-03 14:08:39.339906
426063.51978,0.003,2019-03-03 14:08:39.339906
426276.67,0.5,2019-03-03 14:08:40.539725
426264.01,0.003,2019-03-03 14:08:40.539725
426237.0,0.01,2019-03-03 14:08:40.539725
426217.72,0.2,2019-03-03 14:08:40.539725
426212.7,0.11173,2019-03-03 14:08:40.539725
426180.0,0.05,2019-03-03 14:08:40.539725
426172.81,0.6594,2019-03-03 14:08:40.539725
426163.8878,0.003,2019-03-03 14:08:40.539725
426163.03,0.05,2019-03-03 14:08:40.539725
426156.0,0.30093491,2019-03-03 14:08:40.539725
426155.0,0.06,2019-03-03 14:08:40.539725
426113.0,0.3,2019-03-03 14:08:40.539725
426109.15,0.05,2019-03-03 14:08:40.539725
426100.38,0.08003,2019-03-03 14:08:40.539725
426083.0,0.6,2019-03-03 14:08:40.539725
426081.35,0.21747097,2019-03-03 14:08:40.539725
426080.35,0.05,2019-03-03 14:08:40.539725
426072.0,0.02,2019-03-03 14:08:40.539725
426066.0,0.001,2019-03-03 14:08:40.539725
426063.51978,0.003,2019-03-03 14:08:40.539725
426060.7,2.5,2019-03-03 14:08:40.539725
426276.68,0.36562842,2019-03-03 14:08:41.644659
426264.01,0.003,2019-03-03 14:08:41.644659
426237.0,0.01,2019-03-03 14:08:41.644659
426217.72,0.2,2019-03-03 14:08:41.644659
426212.7,0.11173,2019-03-03 14:08:41.644659
426180.0,0.05,2019-03-03 14:08:41.644659
426163.8878,0.003,2019-03-03 14:08:41.644659
426163.03,0.05,2019-03-03 14:08:41.644659
426156.0,0.30093491,2019-03-03 14:08:41.644659
426155.0,0.06,2019-03-03 14:08:41.644659
426127.79,0.05,2019-03-03 14:08:41.644659
426113.0,0.3,2019-03-03 14:08:41.644659
426109.15,0.05,2019-03-03 14:08:41.644659
426100.38,0.08003,2019-03-03 14:08:41.644659
426083.0,0.6,2019-03-03 14:08:41.644659
426081.35,0.21747097,2019-03-03 14:08:41.644659
426080.35,0.05,2019-03-03 14:08:41.644659
426072.0,0.02,2019-03-03 14:08:41.644659
426066.0,0.001,2019-03-03 14:08:41.644659
426063.51978,0.003,2019-03-03 14:08:41.644659
426060.7,2.5,2019-03-03 14:08:41.644659
426276.68,0.36412842,2019-03-03 14:08:44.373039
426264.01,0.003,2019-03-03 14:08:44.373039
426242.02,0.2,2019-03-03 14:08:44.373039
426237.0,0.01,2019-03-03 14:08:44.373039
426212.7,0.11173,2019-03-03 14:08:44.373039
426187.76,0.1,2019-03-03 14:08:44.373039
426181.44827,0.06,2019-03-03 14:08:44.373039
426180.0,0.05,2019-03-03 14:08:44.373039
426172.82,0.6602,2019-03-03 14:08:44.373039
426163.8878,0.003,2019-03-03 14:08:44.373039
426156.0,0.30093491,2019-03-03 14:08:44.373039
426155.0,0.06,2019-03-03 14:08:44.373039
426154.0,0.02,2019-03-03 14:08:44.373039
426149.83,0.1,2019-03-03 14:08:44.373039
426127.79,0.05,2019-03-03 14:08:44.373039
426113.0,0.3,2019-03-03 14:08:44.373039
426109.15,0.05,2019-03-03 14:08:44.373039
426083.0,0.6,2019-03-03 14:08:44.373039
426081.35,0.21747097,2019-03-03 14:08:44.373039
426080.35,0.05,2019-03-03 14:08:44.373039
426075.89681,0.4,2019-03-03 14:08:44.373039
426284.001,0.2,2019-03-03 14:08:45.712412
426264.01,0.003,2019-03-03 14:08:45.712412
426237.0,0.01,2019-03-03 14:08:45.712412
426222.75,0.2,2019-03-03 14:08:45.712412
426212.7,0.11173,2019-03-03 14:08:45.712412
426211.0,0.49999,2019-03-03 14:08:45.712412
426187.76,0.1,2019-03-03 14:08:45.712412
426180.0,0.05,2019-03-03 14:08:45.712412
426176.69,0.05,2019-03-03 14:08:45.712412
426163.8878,0.003,2019-03-03 14:08:45.712412
426156.0,0.30093491,2019-03-03 14:08:45.712412
426155.0,0.06,2019-03-03 14:08:45.712412
426154.0,0.02,2019-03-03 14:08:45.712412
426149.83,0.1,2019-03-03 14:08:45.712412
426148.52,0.08003,2019-03-03 14:08:45.712412
426127.79,0.05,2019-03-03 14:08:45.712412
426126.0,0.3,2019-03-03 14:08:45.712412
426109.15,0.05,2019-03-03 14:08:45.712412
426084.0,0.21747097,2019-03-03 14:08:45.712412
426081.35,0.21747097,2019-03-03 14:08:45.712412
426080.35,0.05,2019-03-03 14:08:45.712412
426284.01,0.36412842,2019-03-03 14:08:46.803306
426284.001,0.2,2019-03-03 14:08:46.803306
426264.01,0.003,2019-03-03 14:08:46.803306
426237.0,0.01,2019-03-03 14:08:46.803306
426227.77,0.2,2019-03-03 14:08:46.803306
426222.76,0.6602,2019-03-03 14:08:46.803306
426212.7,0.11173,2019-03-03 14:08:46.803306
426211.0,0.49999,2019-03-03 14:08:46.803306
426187.76,0.1,2019-03-03 14:08:46.803306
426176.69,0.05,2019-03-03 14:08:46.803306
426163.8878,0.003,2019-03-03 14:08:46.803306
426156.0,0.30093491,2019-03-03 14:08:46.803306
426155.0,0.06,2019-03-03 14:08:46.803306
426154.0,0.04,2019-03-03 14:08:46.803306
426149.83,0.1,2019-03-03 14:08:46.803306
426148.52,0.08003,2019-03-03 14:08:46.803306
426127.79,0.05,2019-03-03 14:08:46.803306
426126.0,0.3,2019-03-03 14:08:46.803306
426109.15,0.05,2019-03-03 14:08:46.803306
426084.0,0.21747097,2019-03-03 14:08:46.803306
426080.35,0.05,2019-03-03 14:08:46.803306
426284.01,0.36412842,2019-03-03 14:08:47.919801
426264.01,0.003,2019-03-03 14:08:47.919801
426237.0,0.01,2019-03-03 14:08:47.919801
426232.8,0.2,2019-03-03 14:08:47.919801
426227.79,0.6602,2019-03-03 14:08:47.919801
426212.7,0.11173,2019-03-03 14:08:47.919801
426211.0,0.49999,2019-03-03 14:08:47.919801
426163.8878,0.003,2019-03-03 14:08:47.919801
426156.0,0.30093491,2019-03-03 14:08:47.919801
426155.0,0.06,2019-03-03 14:08:47.919801
426154.0,0.04,2019-03-03 14:08:47.919801
426148.52,0.08003,2019-03-03 14:08:47.919801
426127.79,0.05,2019-03-03 14:08:47.919801
426126.0,0.3,2019-03-03 14:08:47.919801
426109.15,0.05,2019-03-03 14:08:47.919801
426084.0,0.21747097,2019-03-03 14:08:47.919801
426080.35,0.05,2019-03-03 14:08:47.919801
426076.0,0.6,2019-03-03 14:08:47.919801
426072.13881,0.4,2019-03-03 14:08:47.919801
426072.0,0.02,2019-03-03 14:08:47.919801
426069.68,0.2466,2019-03-03 14:08:47.919801
426294.38,0.18077694,2019-03-03 14:08:49.010251
426264.01,0.003,2019-03-03 14:08:49.010251
426237.0,0.01,2019-03-03 14:08:49.010251
426232.81,0.2,2019-03-03 14:08:49.010251
426212.71,0.6603,2019-03-03 14:08:49.010251
426212.7,0.11173,2019-03-03 14:08:49.010251
426211.0,0.49999,2019-03-03 14:08:49.010251
426205.0,0.04,2019-03-03 14:08:49.010251
426184.02,0.05,2019-03-03 14:08:49.010251
426163.8878,0.003,2019-03-03 14:08:49.010251
426156.0,0.30093491,2019-03-03 14:08:49.010251
426155.0,0.06,2019-03-03 14:08:49.010251
426154.0,0.06,2019-03-03 14:08:49.010251
426148.52,0.08003,2019-03-03 14:08:49.010251
426127.79,0.05,2019-03-03 14:08:49.010251
426126.0,0.3,2019-03-03 14:08:49.010251
426109.15,0.05,2019-03-03 14:08:49.010251
426084.0,0.21747097,2019-03-03 14:08:49.010251
426080.35,0.05,2019-03-03 14:08:49.010251
426076.0,0.6,2019-03-03 14:08:49.010251
426072.13881,0.4,2019-03-03 14:08:49.010251
426294.39,0.36262842,2019-03-03 14:08:50.078006
426294.38,0.18077694,2019-03-03 14:08:50.078006
426264.01,0.003,2019-03-03 14:08:50.078006
426237.0,0.01,2019-03-03 14:08:50.078006
426232.83,0.5,2019-03-03 14:08:50.078006
426217.74,0.6603,2019-03-03 14:08:50.078006
426217.72,0.2,2019-03-03 14:08:50.078006
426212.7,0.11173,2019-03-03 14:08:50.078006
426211.0,0.49999,2019-03-03 14:08:50.078006
426205.0,0.04,2019-03-03 14:08:50.078006
426198.96283,0.06,2019-03-03 14:08:50.078006
426184.02,0.05,2019-03-03 14:08:50.078006
426170.29,0.1,2019-03-03 14:08:50.078006
426163.8878,0.003,2019-03-03 14:08:50.078006
426156.0,0.30093491,2019-03-03 14:08:50.078006
426155.0,0.06,2019-03-03 14:08:50.078006
426154.0,0.06,2019-03-03 14:08:50.078006
426148.52,0.08003,2019-03-03 14:08:50.078006
426134.98,0.05,2019-03-03 14:08:50.078006
426126.0,0.3,2019-03-03 14:08:50.078006
426109.15,0.05,2019-03-03 14:08:50.078006
426308.33,0.18077694,2019-03-03 14:08:51.170388
426294.39,0.36262842,2019-03-03 14:08:51.170388
426264.01,0.003,2019-03-03 14:08:51.170388
426237.0,0.01,2019-03-03 14:08:51.170388
426232.84,1.1605,2019-03-03 14:08:51.170388
426222.76,0.2,2019-03-03 14:08:51.170388
426212.7,0.11173,2019-03-03 14:08:51.170388
426211.0,0.49999,2019-03-03 14:08:51.170388
426184.02,0.05,2019-03-03 14:08:51.170388
426170.29,0.1,2019-03-03 14:08:51.170388
426163.8878,0.003,2019-03-03 14:08:51.170388
426156.0,0.30093491,2019-03-03 14:08:51.170388
426155.0,0.06,2019-03-03 14:08:51.170388
426154.0,0.06,2019-03-03 14:08:51.170388
426148.52,0.08003,2019-03-03 14:08:51.170388
426134.98,0.05,2019-03-03 14:08:51.170388
426126.0,0.3,2019-03-03 14:08:51.170388
426109.15,0.05,2019-03-03 14:08:51.170388
426092.0,0.05,2019-03-03 14:08:51.170388
426084.0,0.21747097,2019-03-03 14:08:51.170388
426080.35,0.05,2019-03-03 14:08:51.170388
426308.34,0.36112842,2019-03-03 14:08:52.252564
426308.33,0.17927694,2019-03-03 14:08:52.252564
426264.01,0.003,2019-03-03 14:08:52.252564
426237.0,0.01,2019-03-03 14:08:52.252564
426227.79,0.6605,2019-03-03 14:08:52.252564
426217.72,0.2,2019-03-03 14:08:52.252564
426213.70295,0.06,2019-03-03 14:08:52.252564
426212.7,0.11173,2019-03-03 14:08:52.252564
426211.0,0.49999,2019-03-03 14:08:52.252564
426170.29,0.1,2019-03-03 14:08:52.252564
426163.8878,0.003,2019-03-03 14:08:52.252564
426156.0,0.30093491,2019-03-03 14:08:52.252564
426155.0,0.06,2019-03-03 14:08:52.252564
426154.0,0.06,2019-03-03 14:08:52.252564
426148.52,0.08003,2019-03-03 14:08:52.252564
426144.0,0.3,2019-03-03 14:08:52.252564
426134.98,0.05,2019-03-03 14:08:52.252564
426109.15,0.05,2019-03-03 14:08:52.252564
426092.0,0.05,2019-03-03 14:08:52.252564
426084.0,0.21747097,2019-03-03 14:08:52.252564
426080.35,0.05,2019-03-03 14:08:52.252564
426308.34,0.33962842,2019-03-03 14:08:53.329786
426308.33,0.17927694,2019-03-03 14:08:53.329786
426264.01,0.003,2019-03-03 14:08:53.329786
426237.0,0.01,2019-03-03 14:08:53.329786
426232.85,0.5,2019-03-03 14:08:53.329786
426232.81,0.2,2019-03-03 14:08:53.329786
426217.73,0.6605,2019-03-03 14:08:53.329786
426213.70295,0.06,2019-03-03 14:08:53.329786
426212.7,0.11173,2019-03-03 14:08:53.329786
426211.0,0.49999,2019-03-03 14:08:53.329786
426210.0,0.05,2019-03-03 14:08:53.329786
426194.4,0.05,2019-03-03 14:08:53.329786
426163.8878,0.003,2019-03-03 14:08:53.329786
426156.0,0.30093491,2019-03-03 14:08:53.329786
426155.0,0.06,2019-03-03 14:08:53.329786
426154.0,0.08,2019-03-03 14:08:53.329786
426144.0,0.3,2019-03-03 14:08:53.329786
426134.98,0.05,2019-03-03 14:08:53.329786
426109.15,0.05,2019-03-03 14:08:53.329786
426092.0,0.05,2019-03-03 14:08:53.329786
426084.0,0.21747097,2019-03-03 14:08:53.329786
426332.99,1.13014731,2019-03-03 14:08:54.432980
426321.04,0.17927694,2019-03-03 14:08:54.432980
426264.01,0.003,2019-03-03 14:08:54.432980
426237.0,0.01,2019-03-03 14:08:54.432980
426232.82,0.5,2019-03-03 14:08:54.432980
426227.77,0.2,2019-03-03 14:08:54.432980
426213.70295,0.06,2019-03-03 14:08:54.432980
426212.7,0.11173,2019-03-03 14:08:54.432980
426211.0,0.49999,2019-03-03 14:08:54.432980
426210.0,0.05,2019-03-03 14:08:54.432980
426204.34,0.02,2019-03-03 14:08:54.432980
426194.4,0.05,2019-03-03 14:08:54.432980
426189.12,0.08003,2019-03-03 14:08:54.432980
426187.53,0.05,2019-03-03 14:08:54.432980
426163.8878,0.003,2019-03-03 14:08:54.432980
426156.0,0.30093491,2019-03-03 14:08:54.432980
426155.0,0.06,2019-03-03 14:08:54.432980
426154.0,0.08,2019-03-03 14:08:54.432980
426144.0,0.3,2019-03-03 14:08:54.432980
426109.15,0.05,2019-03-03 14:08:54.432980
426092.0,0.05,2019-03-03 14:08:54.432980
426333.0,0.30962842,2019-03-03 14:08:55.523102
426321.04,0.17927694,2019-03-03 14:08:55.523102
426264.01,0.003,2019-03-03 14:08:55.523102
426242.03,0.5,2019-03-03 14:08:55.523102
426242.02,0.2,2019-03-03 14:08:55.523102
426237.0,0.01,2019-03-03 14:08:55.523102
426232.83,0.6604,2019-03-03 14:08:55.523102
426204.34,0.02,2019-03-03 14:08:55.523102
426189.12,0.08003,2019-03-03 14:08:55.523102
426187.53,0.05,2019-03-03 14:08:55.523102
426163.8878,0.003,2019-03-03 14:08:55.523102
426157.0,0.6,2019-03-03 14:08:55.523102
426155.0,0.06,2019-03-03 14:08:55.523102
426154.0,0.08,2019-03-03 14:08:55.523102
426144.0,0.3,2019-03-03 14:08:55.523102
426109.15,0.05,2019-03-03 14:08:55.523102
426103.93,0.16005,2019-03-03 14:08:55.523102
426098.81587,0.4,2019-03-03 14:08:55.523102
426092.0,0.05,2019-03-03 14:08:55.523102
426084.0,0.21747097,2019-03-03 14:08:55.523102
426080.35,0.05,2019-03-03 14:08:55.523102
426343.96,0.17927694,2019-03-03 14:08:56.618371
426333.0,0.30662842,2019-03-03 14:08:56.618371
426264.23,0.10873,2019-03-03 14:08:56.618371
426264.01,0.003,2019-03-03 14:08:56.618371
426247.06,0.2,2019-03-03 14:08:56.618371
426242.04,0.6604,2019-03-03 14:08:56.618371
426242.03,0.5,2019-03-03 14:08:56.618371
426238.15161,0.06,2019-03-03 14:08:56.618371
426237.0,0.01,2019-03-03 14:08:56.618371
426204.34,0.04,2019-03-03 14:08:56.618371
426189.12,0.08003,2019-03-03 14:08:56.618371
426187.53,0.05,2019-03-03 14:08:56.618371
426163.8878,0.003,2019-03-03 14:08:56.618371
426157.0,0.6,2019-03-03 14:08:56.618371
426155.0,0.06,2019-03-03 14:08:56.618371
426154.0,0.08,2019-03-03 14:08:56.618371
426145.0,0.21747097,2019-03-03 14:08:56.618371
426144.0,0.3,2019-03-03 14:08:56.618371
426115.0,0.05,2019-03-03 14:08:56.618371
426109.15,0.05,2019-03-03 14:08:56.618371
426103.93,0.16005,2019-03-03 14:08:56.618371
426343.97,0.30662842,2019-03-03 14:08:57.710974
426343.96,0.17927694,2019-03-03 14:08:57.710974
426264.24,0.6604,2019-03-03 14:08:57.710974
426264.23,0.10873,2019-03-03 14:08:57.710974
426264.01,0.003,2019-03-03 14:08:57.710974
426261.19,0.1,2019-03-03 14:08:57.710974
426247.07,0.5,2019-03-03 14:08:57.710974
426247.0,0.49999,2019-03-03 14:08:57.710974
426243.17,0.2,2019-03-03 14:08:57.710974
426238.15161,0.06,2019-03-03 14:08:57.710974
426228.00005,0.05,2019-03-03 14:08:57.710974
426204.34,0.04,2019-03-03 14:08:57.710974
426189.12,0.08003,2019-03-03 14:08:57.710974
426187.53,0.05,2019-03-03 14:08:57.710974
426177.0,0.3,2019-03-03 14:08:57.710974
426163.8878,0.003,2019-03-03 14:08:57.710974
426158.0,0.30093491,2019-03-03 14:08:57.710974
426157.0,0.6,2019-03-03 14:08:57.710974
426155.0,0.06,2019-03-03 14:08:57.710974
426154.0,0.08,2019-03-03 14:08:57.710974
426145.0,0.21747097,2019-03-03 14:08:57.710974
426355.0,0.30512842,2019-03-03 14:08:58.782521
426343.96,0.17927694,2019-03-03 14:08:58.782521
426269.27,0.8604,2019-03-03 14:08:58.782521
426264.25,0.5,2019-03-03 14:08:58.782521
426264.23,0.10873,2019-03-03 14:08:58.782521
426264.01,0.003,2019-03-03 14:08:58.782521
426261.19,0.1,2019-03-03 14:08:58.782521
426247.0,0.49999,2019-03-03 14:08:58.782521
426238.15161,0.06,2019-03-03 14:08:58.782521
426238.0,0.05,2019-03-03 14:08:58.782521
426228.00005,0.05,2019-03-03 14:08:58.782521
426204.34,0.06,2019-03-03 14:08:58.782521
426189.12,0.08003,2019-03-03 14:08:58.782521
426177.0,0.3,2019-03-03 14:08:58.782521
