price,quantity,created_at
426270.22,0.45855386,2019-03-03 14:18:53.958829
426270.23,0.1,2019-03-03 14:18:53.958829
426272.0,0.0993,2019-03-03 14:18:53.958829
426279.999,0.21755191,2019-03-03 14:18:53.958829
426280.999,0.05,2019-03-03 14:18:53.958829
426289.47,0.003,2019-03-03 14:18:53.958829
426297.26,0.20000001,2019-03-03 14:18:53.958829
426298.0,0.02,2019-03-03 14:18:53.958829
426300.99,0.05,2019-03-03 14:18:53.958829
426309.0,0.02,2019-03-03 14:18:53.958829
426311.0,0.02,2019-03-03 14:18:53.958829
426313.0,0.10115997,2019-03-03 14:18:53.958829
426352.26,0.08003,2019-03-03 14:18:53.958829
426355.25,0.5159,2019-03-03 14:18:53.958829
426355.26428,0.14,2019-03-03 14:18:53.958829
426396.61,0.003,2019-03-03 14:18:53.958829
426413.0,0.50000013,2019-03-03 14:18:53.958829
426413.73164,0.26,2019-03-03 14:18:53.958829
426417.0,0.3,2019-03-03 14:18:53.958829
426422.0,1.00000013,2019-03-03 14:18:53.958829
426301.13,0.104,2019-03-03 14:18:55.042223
426313.0,0.06115997,2019-03-03 14:18:55.042223
426322.16,0.05,2019-03-03 14:18:55.042223
426352.26,0.08003,2019-03-03 14:18:55.042223
426355.26428,0.16,2019-03-03 14:18:55.042223
426396.61,0.003,2019-03-03 14:18:55.042223
426412.99,0.5159,2019-03-03 14:18:55.042223
426413.0,0.50000013,2019-03-03 14:18:55.042223
426413.73164,0.26,2019-03-03 14:18:55.042223
426417.0,0.3,2019-03-03 14:18:55.042223
426431.21077,0.25,2019-03-03 14:18:55.042223
426433.0,0.02,2019-03-03 14:18:55.042223
426436.0,0.05,2019-03-03 14:18:55.042223
426437.0,0.0958,2019-03-03 14:18:55.042223
426437.51,0.16005,2019-03-03 14:18:55.042223
426445.0,1.00000013,2019-03-03 14:18:55.042223
426448.98,0.02,2019-03-03 14:18:55.042223
426449.98,0.12,2019-03-03 14:18:55.042223
426516.43097,0.14569148,2019-03-03 14:18:55.042223
426517.43097,0.003,2019-03-03 14:18:55.042223
426528.0,2.00000013,2019-03-03 14:18:55.042223
426336.0,0.18543997,2019-03-03 14:18:56.183246
426352.26,0.08003,2019-03-03 14:18:56.183246
426355.26428,0.16,2019-03-03 14:18:56.183246
426370.23,0.15840578,2019-03-03 14:18:56.183246
426396.61,0.003,2019-03-03 14:18:56.183246
426413.73164,0.26,2019-03-03 14:18:56.183246
426416.0,0.50000013,2019-03-03 14:18:56.183246
426417.0,0.3,2019-03-03 14:18:56.183246
426431.21077,0.25,2019-03-03 14:18:56.183246
426433.0,0.02,2019-03-03 14:18:56.183246
426436.0,0.05,2019-03-03 14:18:56.183246
426437.0,0.0958,2019-03-03 14:18:56.183246
426437.51,0.16005,2019-03-03 14:18:56.183246
426448.98,0.02,2019-03-03 14:18:56.183246
426449.98,0.12,2019-03-03 14:18:56.183246
426456.0,1.00000013,2019-03-03 14:18:56.183246
426516.43097,0.14569148,2019-03-03 14:18:56.183246
426517.0,2.00000013,2019-03-03 14:18:56.183246
426517.43097,0.003,2019-03-03 14:18:56.183246
426538.22,1.98,2019-03-03 14:18:56.183246
426600.0,0.2,2019-03-03 14:18:56.183246
426378.62,0.10834,2019-03-03 14:18:57.254441
426396.61,0.003,2019-03-03 14:18:57.254441
426409.0,0.3,2019-03-03 14:18:57.254441
426413.73164,0.26,2019-03-03 14:18:57.254441
426414.67,0.10759,2019-03-03 14:18:57.254441
426431.21077,0.25,2019-03-03 14:18:57.254441
426433.0,0.02,2019-03-03 14:18:57.254441
426436.0,0.05,2019-03-03 14:18:57.254441
426437.0,0.0958,2019-03-03 14:18:57.254441
426437.51,0.16005,2019-03-03 14:18:57.254441
426448.98,0.02,2019-03-03 14:18:57.254441
426449.98,0.12,2019-03-03 14:18:57.254441
426516.43097,0.14569148,2019-03-03 14:18:57.254441
426517.43097,0.003,2019-03-03 14:18:57.254441
426538.0,3.50000039,2019-03-03 14:18:57.254441
426538.22,1.98,2019-03-03 14:18:57.254441
426600.0,0.2,2019-03-03 14:18:57.254441
426611.0,0.02,2019-03-03 14:18:57.254441
426613.0,0.04649511,2019-03-03 14:18:57.254441
426615.0,0.02,2019-03-03 14:18:57.254441
426625.99999,0.003,2019-03-03 14:18:57.254441
426366.13,0.02,2019-03-03 14:18:58.376874
426395.61,0.01,2019-03-03 14:18:58.376874
426396.61,0.003,2019-03-03 14:18:58.376874
426399.0,0.0499,2019-03-03 14:18:58.376874
426403.98,0.15840578,2019-03-03 14:18:58.376874
426409.0,0.3,2019-03-03 14:18:58.376874
426413.73164,0.26,2019-03-03 14:18:58.376874
426425.24,0.1087,2019-03-03 14:18:58.376874
426431.21077,0.25,2019-03-03 14:18:58.376874
426433.0,0.02,2019-03-03 14:18:58.376874
426436.0,0.05,2019-03-03 14:18:58.376874
426437.0,0.0958,2019-03-03 14:18:58.376874
426437.51,0.16005,2019-03-03 14:18:58.376874
426448.98,0.02,2019-03-03 14:18:58.376874
426449.98,0.12,2019-03-03 14:18:58.376874
426513.0,0.05,2019-03-03 14:18:58.376874
426515.99,0.5314,2019-03-03 14:18:58.376874
426516.43097,0.14569148,2019-03-03 14:18:58.376874
426517.43097,0.003,2019-03-03 14:18:58.376874
426538.0,3.50000039,2019-03-03 14:18:58.376874
426538.22,1.98,2019-03-03 14:18:58.376874
426365.13,0.01,2019-03-03 14:18:59.463492
426366.13,0.02,2019-03-03 14:18:59.463492
426393.98,0.15840578,2019-03-03 14:18:59.463492
426396.61,0.003,2019-03-03 14:18:59.463492
426399.0,0.0499,2019-03-03 14:18:59.463492
426409.0,0.3,2019-03-03 14:18:59.463492
426413.73164,0.26,2019-03-03 14:18:59.463492
426425.24,0.1087,2019-03-03 14:18:59.463492
426431.21077,0.25,2019-03-03 14:18:59.463492
426437.0,0.0958,2019-03-03 14:18:59.463492
426437.51,0.16005,2019-03-03 14:18:59.463492
426448.98,0.02,2019-03-03 14:18:59.463492
426449.97,0.5314,2019-03-03 14:18:59.463492
426449.98,0.08,2019-03-03 14:18:59.463492
426513.0,0.05,2019-03-03 14:18:59.463492
426515.0,1.50000026,2019-03-03 14:18:59.463492
426516.43097,0.14569148,2019-03-03 14:18:59.463492
426517.43097,0.003,2019-03-03 14:18:59.463492
426538.0,2.00000013,2019-03-03 14:18:59.463492
426538.22,1.98,2019-03-03 14:18:59.463492
426600.0,0.2,2019-03-03 14:18:59.463492
426365.13,0.01,2019-03-03 14:19:00.564386
426366.13,0.02,2019-03-03 14:19:00.564386
426384.35,0.05,2019-03-03 14:19:00.564386
426396.61,0.003,2019-03-03 14:19:00.564386
426398.21,0.15840578,2019-03-03 14:19:00.564386
426409.0,0.3,2019-03-03 14:19:00.564386
426413.73164,0.26,2019-03-03 14:19:00.564386
426425.24,0.1087,2019-03-03 14:19:00.564386
426436.99,0.5314,2019-03-03 14:19:00.564386
426437.0,0.0958,2019-03-03 14:19:00.564386
426437.51,0.16005,2019-03-03 14:19:00.564386
426448.98,0.02,2019-03-03 14:19:00.564386
426449.98,0.06,2019-03-03 14:19:00.564386
426513.0,0.05,2019-03-03 14:19:00.564386
426514.0,0.21753605,2019-03-03 14:19:00.564386
426516.43097,0.14569148,2019-03-03 14:19:00.564386
426517.43097,0.003,2019-03-03 14:19:00.564386
426538.0,3.50000039,2019-03-03 14:19:00.564386
426538.22,1.98,2019-03-03 14:19:00.564386
426599.99,0.25,2019-03-03 14:19:00.564386
426600.0,0.2,2019-03-03 14:19:00.564386
426366.13,0.02,2019-03-03 14:19:02.402146
426384.35,0.05,2019-03-03 14:19:02.402146
426396.61,0.003,2019-03-03 14:19:02.402146
426398.57,0.15840578,2019-03-03 14:19:02.402146
426409.0,0.3,2019-03-03 14:19:02.402146
426413.73164,0.26,2019-03-03 14:19:02.402146
426437.0,0.0958,2019-03-03 14:19:02.402146
426441.24,0.10705,2019-03-03 14:19:02.402146
426448.98,0.02,2019-03-03 14:19:02.402146
426449.97,0.5314,2019-03-03 14:19:02.402146
426449.98,0.06,2019-03-03 14:19:02.402146
426492.72,0.08003,2019-03-03 14:19:02.402146
426513.0,0.55000013,2019-03-03 14:19:02.402146
426514.0,0.21753605,2019-03-03 14:19:02.402146
426516.43097,0.14569148,2019-03-03 14:19:02.402146
426517.43097,0.003,2019-03-03 14:19:02.402146
426538.0,1.00000013,2019-03-03 14:19:02.402146
426538.22,1.98,2019-03-03 14:19:02.402146
426554.0,2.00000013,2019-03-03 14:19:02.402146
426599.99,0.25,2019-03-03 14:19:02.402146
426600.0,0.2,2019-03-03 14:19:02.402146
426366.13,0.02,2019-03-03 14:19:03.536967
426384.35,0.05,2019-03-03 14:19:03.536967
426396.61,0.003,2019-03-03 14:19:03.536967
426415.47,0.15840578,2019-03-03 14:19:03.536967
426437.0,0.0958,2019-03-03 14:19:03.536967
426441.23,0.5315,2019-03-03 14:19:03.536967
426447.39,0.1082,2019-03-03 14:19:03.536967
426448.98,0.02,2019-03-03 14:19:03.536967
426449.98,0.06,2019-03-03 14:19:03.536967
426492.72,0.08003,2019-03-03 14:19:03.536967
426513.0,0.55000013,2019-03-03 14:19:03.536967
426514.0,0.21753605,2019-03-03 14:19:03.536967
426515.0,0.3,2019-03-03 14:19:03.536967
426516.43097,0.14569148,2019-03-03 14:19:03.536967
426517.43097,0.003,2019-03-03 14:19:03.536967
426538.0,1.00000013,2019-03-03 14:19:03.536967
426538.22,1.98,2019-03-03 14:19:03.536967
426553.99,0.26,2019-03-03 14:19:03.536967
426577.0,2.00000013,2019-03-03 14:19:03.536967
426578.0,0.16005,2019-03-03 14:19:03.536967
426599.99,0.25,2019-03-03 14:19:03.536967
426366.13,0.02,2019-03-03 14:19:04.655113
426369.13,0.02,2019-03-03 14:19:04.655113
426384.35,0.05,2019-03-03 14:19:04.655113
426396.61,0.003,2019-03-03 14:19:04.655113
426431.98,0.15840578,2019-03-03 14:19:04.655113
426436.99,0.5314,2019-03-03 14:19:04.655113
426437.0,0.0958,2019-03-03 14:19:04.655113
426448.98,0.02,2019-03-03 14:19:04.655113
426449.98,0.06,2019-03-03 14:19:04.655113
426454.07,0.10703,2019-03-03 14:19:04.655113
426492.72,0.08003,2019-03-03 14:19:04.655113
426509.68422,0.06132517,2019-03-03 14:19:04.655113
426513.0,0.50000013,2019-03-03 14:19:04.655113
426514.0,0.21753605,2019-03-03 14:19:04.655113
426515.0,0.3,2019-03-03 14:19:04.655113
426517.43097,0.003,2019-03-03 14:19:04.655113
426538.0,1.00000013,2019-03-03 14:19:04.655113
426538.22,1.98,2019-03-03 14:19:04.655113
426539.0,0.05,2019-03-03 14:19:04.655113
426553.99,0.26,2019-03-03 14:19:04.655113
426577.0,2.00000013,2019-03-03 14:19:04.655113
426366.13,0.02,2019-03-03 14:19:05.769322
426369.13,0.02,2019-03-03 14:19:05.769322
426396.61,0.003,2019-03-03 14:19:05.769322
426414.53,0.05,2019-03-03 14:19:05.769322
426426.96,0.15840578,2019-03-03 14:19:05.769322
426437.0,0.0958,2019-03-03 14:19:05.769322
426448.98,0.02,2019-03-03 14:19:05.769322
426449.97,0.5314,2019-03-03 14:19:05.769322
426449.98,0.06,2019-03-03 14:19:05.769322
426454.07,0.10703,2019-03-03 14:19:05.769322
426492.72,0.08003,2019-03-03 14:19:05.769322
426509.68422,0.06132517,2019-03-03 14:19:05.769322
426513.0,0.50000013,2019-03-03 14:19:05.769322
426514.0,0.21753605,2019-03-03 14:19:05.769322
426515.0,0.3,2019-03-03 14:19:05.769322
426517.43097,0.003,2019-03-03 14:19:05.769322
426538.0,1.00000013,2019-03-03 14:19:05.769322
426538.22,0.99,2019-03-03 14:19:05.769322
426539.0,0.05,2019-03-03 14:19:05.769322
426553.99,0.26,2019-03-03 14:19:05.769322
426577.0,2.00000013,2019-03-03 14:19:05.769322
426366.13,0.02,2019-03-03 14:19:06.866399
426369.13,0.04,2019-03-03 14:19:06.866399
426396.61,0.003,2019-03-03 14:19:06.866399
426414.53,0.05,2019-03-03 14:19:06.866399
426429.86,0.15840578,2019-03-03 14:19:06.866399
426437.0,0.0958,2019-03-03 14:19:06.866399
426448.98,0.02,2019-03-03 14:19:06.866399
426449.97,0.5314,2019-03-03 14:19:06.866399
426449.98,0.06,2019-03-03 14:19:06.866399
426454.07,0.10703,2019-03-03 14:19:06.866399
426492.72,0.08003,2019-03-03 14:19:06.866399
426509.68422,0.06132517,2019-03-03 14:19:06.866399
426513.0,0.50000013,2019-03-03 14:19:06.866399
426514.0,0.21753605,2019-03-03 14:19:06.866399
426515.0,0.3,2019-03-03 14:19:06.866399
426517.43097,0.003,2019-03-03 14:19:06.866399
426524.0,1.00000013,2019-03-03 14:19:06.866399
426539.0,0.05,2019-03-03 14:19:06.866399
426553.99,0.26,2019-03-03 14:19:06.866399
426577.0,2.00000013,2019-03-03 14:19:06.866399
426578.0,0.16005,2019-03-03 14:19:06.866399
426366.13,0.02,2019-03-03 14:19:07.981035
426369.13,0.04,2019-03-03 14:19:07.981035
426396.61,0.003,2019-03-03 14:19:07.981035
426414.53,0.05,2019-03-03 14:19:07.981035
426429.87,0.15840578,2019-03-03 14:19:07.981035
426437.0,0.0958,2019-03-03 14:19:07.981035
426448.98,0.02,2019-03-03 14:19:07.981035
426449.97,0.5314,2019-03-03 14:19:07.981035
426449.98,0.06,2019-03-03 14:19:07.981035
426454.07,0.10703,2019-03-03 14:19:07.981035
426492.72,0.08003,2019-03-03 14:19:07.981035
426509.68422,0.06132517,2019-03-03 14:19:07.981035
426513.0,0.50000013,2019-03-03 14:19:07.981035
426514.0,0.21753605,2019-03-03 14:19:07.981035
426515.0,0.3,2019-03-03 14:19:07.981035
426517.43097,0.003,2019-03-03 14:19:07.981035
426524.0,1.00000013,2019-03-03 14:19:07.981035
426539.0,0.05,2019-03-03 14:19:07.981035
426553.99,0.26,2019-03-03 14:19:07.981035
426566.0,2.00000013,2019-03-03 14:19:07.981035
426578.0,0.16005,2019-03-03 14:19:07.981035
426366.13,0.02,2019-03-03 14:19:09.091830
426369.13,0.04,2019-03-03 14:19:09.091830
426396.61,0.003,2019-03-03 14:19:09.091830
426414.53,0.05,2019-03-03 14:19:09.091830
426429.87,0.15840578,2019-03-03 14:19:09.091830
426448.98,0.02,2019-03-03 14:19:09.091830
426449.98,0.06,2019-03-03 14:19:09.091830
426454.07,0.10703,2019-03-03 14:19:09.091830
426492.72,0.08003,2019-03-03 14:19:09.091830
426497.0,0.0961,2019-03-03 14:19:09.091830
426509.68422,0.06132517,2019-03-03 14:19:09.091830
426513.0,0.50000013,2019-03-03 14:19:09.091830
426514.0,0.21753605,2019-03-03 14:19:09.091830
426515.0,0.3,2019-03-03 14:19:09.091830
426517.0,0.05,2019-03-03 14:19:09.091830
426517.43097,0.003,2019-03-03 14:19:09.091830
426524.0,1.00000013,2019-03-03 14:19:09.091830
426539.0,0.05,2019-03-03 14:19:09.091830
426553.99,0.26,2019-03-03 14:19:09.091830
426566.0,2.00000013,2019-03-03 14:19:09.091830
426578.0,0.16005,2019-03-03 14:19:09.091830
426354.77,0.21922992,2019-03-03 14:19:10.183302
426366.13,0.02,2019-03-03 14:19:10.183302
426369.13,0.06,2019-03-03 14:19:10.183302
426396.61,0.003,2019-03-03 14:19:10.183302
426414.0,0.0499,2019-03-03 14:19:10.183302
426429.86,0.5315,2019-03-03 14:19:10.183302
426429.87,0.15840578,2019-03-03 14:19:10.183302
426448.98,0.02,2019-03-03 14:19:10.183302
426449.98,0.06,2019-03-03 14:19:10.183302
426497.0,0.0961,2019-03-03 14:19:10.183302
426509.68422,0.06132517,2019-03-03 14:19:10.183302
426513.0,0.50000013,2019-03-03 14:19:10.183302
426514.0,0.21753605,2019-03-03 14:19:10.183302
426516.0,0.3,2019-03-03 14:19:10.183302
426517.0,0.05,2019-03-03 14:19:10.183302
426517.43097,0.003,2019-03-03 14:19:10.183302
426524.0,1.00000013,2019-03-03 14:19:10.183302
426553.99,0.26,2019-03-03 14:19:10.183302
426565.99,0.25,2019-03-03 14:19:10.183302
426566.0,2.00000013,2019-03-03 14:19:10.183302
426600.0,0.2,2019-03-03 14:19:10.183302
426354.77,0.21922992,2019-03-03 14:19:11.275477
426366.13,0.02,2019-03-03 14:19:11.275477
426369.13,0.06,2019-03-03 14:19:11.275477
426394.41,0.05,2019-03-03 14:19:11.275477
426396.61,0.003,2019-03-03 14:19:11.275477
426414.0,0.0499,2019-03-03 14:19:11.275477
426416.18,0.15840578,2019-03-03 14:19:11.275477
426429.62,0.10436,2019-03-03 14:19:11.275477
426448.0,0.21753605,2019-03-03 14:19:11.275477
426449.98,0.02,2019-03-03 14:19:11.275477
426497.0,0.0961,2019-03-03 14:19:11.275477
426506.48,0.08003,2019-03-03 14:19:11.275477
426509.68422,0.06132517,2019-03-03 14:19:11.275477
426513.0,0.50000013,2019-03-03 14:19:11.275477
426514.0,0.21753605,2019-03-03 14:19:11.275477
426516.0,0.3,2019-03-03 14:19:11.275477
426517.0,0.05,2019-03-03 14:19:11.275477
426517.43097,0.003,2019-03-03 14:19:11.275477
426524.0,1.00000013,2019-03-03 14:19:11.275477
426544.0,2.00000013,2019-03-03 14:19:11.275477
426553.99,0.26,2019-03-03 14:19:11.275477
426330.33,0.21922992,2019-03-03 14:19:12.374876
426366.13,0.02,2019-03-03 14:19:12.374876
426369.13,0.06,2019-03-03 14:19:12.374876
426394.41,0.05,2019-03-03 14:19:12.374876
426396.61,0.003,2019-03-03 14:19:12.374876
426412.69,0.15840578,2019-03-03 14:19:12.374876
426429.61,0.5314,2019-03-03 14:19:12.374876
426429.62,0.10436,2019-03-03 14:19:12.374876
426447.0,0.50000013,2019-03-03 14:19:12.374876
426448.0,0.21753605,2019-03-03 14:19:12.374876
426497.0,0.0961,2019-03-03 14:19:12.374876
426506.48,0.08003,2019-03-03 14:19:12.374876
426509.68422,0.06132517,2019-03-03 14:19:12.374876
426514.0,0.21753605,2019-03-03 14:19:12.374876
426516.0,0.3,2019-03-03 14:19:12.374876
426517.0,0.05,2019-03-03 14:19:12.374876
426517.43097,0.003,2019-03-03 14:19:12.374876
426519.0,2.00000013,2019-03-03 14:19:12.374876
426524.0,1.00000013,2019-03-03 14:19:12.374876
426548.63309,0.26,2019-03-03 14:19:12.374876
426565.99,0.25,2019-03-03 14:19:12.374876
426330.33,0.21922992,2019-03-03 14:19:13.460807
426366.13,0.02,2019-03-03 14:19:13.460807
426369.13,0.06,2019-03-03 14:19:13.460807
426394.41,0.05,2019-03-03 14:19:13.460807
426396.61,0.003,2019-03-03 14:19:13.460807
426405.99,0.15840578,2019-03-03 14:19:13.460807
426412.68,0.5316,2019-03-03 14:19:13.460807
426429.0,0.50000013,2019-03-03 14:19:13.460807
426429.62,0.10436,2019-03-03 14:19:13.460807
426448.0,0.21753605,2019-03-03 14:19:13.460807
426497.0,0.0961,2019-03-03 14:19:13.460807
426506.48,0.08003,2019-03-03 14:19:13.460807
426509.68422,0.06132517,2019-03-03 14:19:13.460807
426514.0,0.21753605,2019-03-03 14:19:13.460807
426516.0,0.3,2019-03-03 14:19:13.460807
426517.0,0.05,2019-03-03 14:19:13.460807
426517.43097,0.003,2019-03-03 14:19:13.460807
426519.0,2.00000013,2019-03-03 14:19:13.460807
426524.0,1.00000013,2019-03-03 14:19:13.460807
426548.63309,0.26,2019-03-03 14:19:13.460807
426565.99,0.25,2019-03-03 14:19:13.460807
426366.13,0.02,2019-03-03 14:19:14.547695
426369.13,0.08,2019-03-03 14:19:14.547695
426377.0,0.02,2019-03-03 14:19:14.547695
426394.41,0.05,2019-03-03 14:19:14.547695
426396.61,0.003,2019-03-03 14:19:14.547695
426403.0,0.15840578,2019-03-03 14:19:14.547695
426404.18,0.10799,2019-03-03 14:19:14.547695
426447.99,0.5316,2019-03-03 14:19:14.547695
426448.0,0.21753605,2019-03-03 14:19:14.547695
426449.85,0.1,2019-03-03 14:19:14.547695
426497.0,0.0961,2019-03-03 14:19:14.547695
426504.0,0.05,2019-03-03 14:19:14.547695
426506.48,0.08003,2019-03-03 14:19:14.547695
426509.68422,0.06132517,2019-03-03 14:19:14.547695
426513.0,0.50000013,2019-03-03 14:19:14.547695
426514.0,0.21753605,2019-03-03 14:19:14.547695
426516.0,0.3,2019-03-03 14:19:14.547695
426517.43097,0.003,2019-03-03 14:19:14.547695
426524.0,1.00000013,2019-03-03 14:19:14.547695
426537.0,2.00000013,2019-03-03 14:19:14.547695
426548.63309,0.26,2019-03-03 14:19:14.547695
426366.13,0.02,2019-03-03 14:19:15.633789
426369.13,0.08,2019-03-03 14:19:15.633789
426377.0,0.02,2019-03-03 14:19:15.633789
426394.41,0.05,2019-03-03 14:19:15.633789
426396.61,0.003,2019-03-03 14:19:15.633789
426435.34,0.15840578,2019-03-03 14:19:15.633789
426447.99,0.5316,2019-03-03 14:19:15.633789
426448.0,0.21753605,2019-03-03 14:19:15.633789
426449.0,0.50000013,2019-03-03 14:19:15.633789
426449.85,0.1,2019-03-03 14:19:15.633789
426497.0,0.0961,2019-03-03 14:19:15.633789
426504.0,0.05,2019-03-03 14:19:15.633789
426506.48,0.08003,2019-03-03 14:19:15.633789
426509.68422,0.06132517,2019-03-03 14:19:15.633789
426514.0,0.21753605,2019-03-03 14:19:15.633789
426516.0,0.3,2019-03-03 14:19:15.633789
426517.43097,0.003,2019-03-03 14:19:15.633789
426524.0,1.00000013,2019-03-03 14:19:15.633789
426537.0,2.00000013,2019-03-03 14:19:15.633789
426548.63309,0.26,2019-03-03 14:19:15.633789
426565.99,0.25,2019-03-03 14:19:15.633789
426366.13,0.02,2019-03-03 14:19:16.725520
426369.13,0.1,2019-03-03 14:19:16.725520
426372.46,0.05,2019-03-03 14:19:16.725520
426377.0,0.02,2019-03-03 14:19:16.725520
426394.19,0.15840578,2019-03-03 14:19:16.725520
426396.61,0.003,2019-03-03 14:19:16.725520
426417.65,0.1116,2019-03-03 14:19:16.725520
426448.0,0.21753605,2019-03-03 14:19:16.725520
426449.0,0.50000013,2019-03-03 14:19:16.725520
426449.84,0.5316,2019-03-03 14:19:16.725520
426497.0,0.0961,2019-03-03 14:19:16.725520
426504.0,0.05,2019-03-03 14:19:16.725520
426506.48,0.08003,2019-03-03 14:19:16.725520
426509.68422,0.06132517,2019-03-03 14:19:16.725520
426513.0,1.00000013,2019-03-03 14:19:16.725520
426514.0,0.21753605,2019-03-03 14:19:16.725520
426516.0,0.3,2019-03-03 14:19:16.725520
426517.43097,0.003,2019-03-03 14:19:16.725520
426537.0,2.00000013,2019-03-03 14:19:16.725520
426548.63309,0.26,2019-03-03 14:19:16.725520
426565.99,0.25,2019-03-03 14:19:16.725520
426364.0,0.02,2019-03-03 14:19:17.808945
426366.03,0.04,2019-03-03 14:19:17.808945
426366.13,0.02,2019-03-03 14:19:17.808945
426369.13,0.1,2019-03-03 14:19:17.808945
426371.35,0.15840578,2019-03-03 14:19:17.808945
426372.46,0.05,2019-03-03 14:19:17.808945
426447.99,0.5316,2019-03-03 14:19:17.808945
426448.0,0.21753605,2019-03-03 14:19:17.808945
426449.0,0.50000013,2019-03-03 14:19:17.808945
426497.0,0.0961,2019-03-03 14:19:17.808945
426504.0,0.05,2019-03-03 14:19:17.808945
426509.68422,0.06132517,2019-03-03 14:19:17.808945
426513.0,1.00000013,2019-03-03 14:19:17.808945
426514.0,0.21753605,2019-03-03 14:19:17.808945
426516.0,0.3,2019-03-03 14:19:17.808945
426537.0,2.00000013,2019-03-03 14:19:17.808945
426548.63309,0.26,2019-03-03 14:19:17.808945
426565.99,0.25,2019-03-03 14:19:17.808945
426591.75,0.16005,2019-03-03 14:19:17.808945
426600.0,0.2,2019-03-03 14:19:17.808945
426611.0,0.02,2019-03-03 14:19:17.808945
426355.77,0.003,2019-03-03 14:19:18.932671
426356.13,0.05,2019-03-03 14:19:18.932671
426364.0,0.02,2019-03-03 14:19:18.932671
426366.03,0.04,2019-03-03 14:19:18.932671
426366.13,0.02,2019-03-03 14:19:18.932671
426369.13,0.12,2019-03-03 14:19:18.932671
426372.46,0.05,2019-03-03 14:19:18.932671
426417.18,0.15840578,2019-03-03 14:19:18.932671
426423.57,0.10494,2019-03-03 14:19:18.932671
426447.99,0.5316,2019-03-03 14:19:18.932671
426448.0,0.21753605,2019-03-03 14:19:18.932671
426449.0,0.50000013,2019-03-03 14:19:18.932671
426497.0,0.0961,2019-03-03 14:19:18.932671
426498.0,0.003,2019-03-03 14:19:18.932671
426504.0,0.05,2019-03-03 14:19:18.932671
426509.68422,0.06132517,2019-03-03 14:19:18.932671
426513.0,1.00000013,2019-03-03 14:19:18.932671
426514.0,0.21753605,2019-03-03 14:19:18.932671
426516.0,0.3,2019-03-03 14:19:18.932671
426537.0,2.00000013,2019-03-03 14:19:18.932671
426548.63309,0.26,2019-03-03 14:19:18.932671
426355.77,0.003,2019-03-03 14:19:20.022311
426356.12,0.45551,2019-03-03 14:19:20.022311
426356.13,0.05,2019-03-03 14:19:20.022311
426364.0,0.02,2019-03-03 14:19:20.022311
426366.13,0.02,2019-03-03 14:19:20.022311
426369.13,0.12,2019-03-03 14:19:20.022311
426372.46,0.05,2019-03-03 14:19:20.022311
426404.0,0.0499,2019-03-03 14:19:20.022311
426417.18,0.15840578,2019-03-03 14:19:20.022311
426423.57,0.10494,2019-03-03 14:19:20.022311
426435.0,0.1086,2019-03-03 14:19:20.022311
426435.02,0.1,2019-03-03 14:19:20.022311
426447.99,0.5316,2019-03-03 14:19:20.022311
426448.0,0.21753605,2019-03-03 14:19:20.022311
426449.0,0.50000013,2019-03-03 14:19:20.022311
426450.8,0.1,2019-03-03 14:19:20.022311
426490.0,0.05,2019-03-03 14:19:20.022311
426497.0,0.0961,2019-03-03 14:19:20.022311
426498.0,0.003,2019-03-03 14:19:20.022311
426504.9,0.08003,2019-03-03 14:19:20.022311
426509.68422,0.06132517,2019-03-03 14:19:20.022311
426355.77,0.003,2019-03-03 14:19:21.105468
426356.12,0.45551,2019-03-03 14:19:21.105468
426356.13,0.05,2019-03-03 14:19:21.105468
426364.0,0.02,2019-03-03 14:19:21.105468
426366.13,0.02,2019-03-03 14:19:21.105468
426369.13,0.14,2019-03-03 14:19:21.105468
426372.46,0.05,2019-03-03 14:19:21.105468
426404.0,0.0499,2019-03-03 14:19:21.105468
426417.18,0.15840578,2019-03-03 14:19:21.105468
426423.57,0.10494,2019-03-03 14:19:21.105468
426434.99,0.5316,2019-03-03 14:19:21.105468
426435.0,0.1086,2019-03-03 14:19:21.105468
426435.02,0.1,2019-03-03 14:19:21.105468
426448.0,0.21753605,2019-03-03 14:19:21.105468
426450.8,0.1,2019-03-03 14:19:21.105468
426484.0,1.00000013,2019-03-03 14:19:21.105468
426490.0,0.05,2019-03-03 14:19:21.105468
426497.0,0.0961,2019-03-03 14:19:21.105468
426498.0,0.003,2019-03-03 14:19:21.105468
426504.0,0.50000013,2019-03-03 14:19:21.105468
426504.9,0.08003,2019-03-03 14:19:21.105468
426355.77,0.003,2019-03-03 14:19:22.198442
426356.12,0.45551,2019-03-03 14:19:22.198442
426356.13,0.05,2019-03-03 14:19:22.198442
426364.0,0.02,2019-03-03 14:19:22.198442
426366.06,0.05,2019-03-03 14:19:22.198442
426366.13,0.02,2019-03-03 14:19:22.198442
426369.13,0.14,2019-03-03 14:19:22.198442
426404.0,0.0499,2019-03-03 14:19:22.198442
426417.18,0.15840578,2019-03-03 14:19:22.198442
426423.57,0.10494,2019-03-03 14:19:22.198442
426435.0,0.1086,2019-03-03 14:19:22.198442
426435.02,0.1,2019-03-03 14:19:22.198442
426446.99,0.21753605,2019-03-03 14:19:22.198442
426448.0,0.21753605,2019-03-03 14:19:22.198442
426450.8,0.1,2019-03-03 14:19:22.198442
426477.0,0.50000013,2019-03-03 14:19:22.198442
