created_at,id,price,quantity,taker_side
1551623412,95721546,425983.29,0.00446738,sell
1551623412,95721545,425983.29,0.03553262,sell
1551623412,95721544,425983.29,0.00446738,sell
1551623412,95721543,425983.29,0.01199974,sell
1551623412,95721542,425983.29,0.02353288,sell
1551623412,95721541,425983.29,0.01646712,sell
1551623411,95721540,425983.29,0.02177288,sell
1551623411,95721538,425986.8048,0.96599294,buy
1551623411,95721537,425986.8048,0.03400732,buy
1551623411,95721536,425982.98,0.00267416,buy
1551623411,95721535,425982.98,0.08176,buy
1551623410,95721534,425983.29,0.00176,sell
1551623409,95721533,425983.0,0.02070298,sell
1551623409,95721532,425901.46,0.17240026,buy
1551623409,95721531,425983.0,0.01929702,sell
1551623409,95721530,425901.46,0.0130961,buy
1551623409,95721529,425857.0,0.0066988,buy
1551623409,95721528,426010.0,0.27980026,buy
1551623409,95721527,426009.44,0.008,buy
1551623409,95721526,425998.21726,0.12,buy
1551623409,95721525,425986.29,0.04,buy
1551623409,95721524,425986.28,0.02,buy
1551623409,95721523,425983.29,0.04,buy
1551623409,95721522,425983.29,0.04,buy
1551623409,95721521,425983.29,0.03824,buy
1551623409,95721520,425982.65,0.21396,buy
1551623409,95721519,425953.28,0.2,buy
1551623409,95721518,425981.0,0.02070298,sell
1551623408,95721517,425857.0,0.8378401,buy
1551623408,95721516,425981.0,0.01929702,sell
1551623408,95721514,425858.0,0.43533544,buy
1551623408,95721513,425950.22,0.0007064,sell
1551623408,95721512,425942.999,0.2,sell
1551623407,95721511,425983.29,0.00176,buy
1551623407,95721510,425983.0,0.04,buy
1551623407,95721509,425981.0,0.04,buy
1551623407,95721508,425942.999,0.02574174,sell
1551623407,95721507,425866.33,0.49039724,sell
1551623407,95721506,425872.17,0.21404,sell
1551623407,95721505,425888.01,0.1,sell
1551623407,95721504,425901.46,0.18620276,sell
1551623407,95721503,425910.001,0.2,sell
1551623407,95721502,425967.3,0.80936,sell
1551623407,95721501,425942.999,0.1,sell
1551623407,95721500,425886.0,0.04,buy
1551623407,95721499,425942.999,0.07425826,sell
1551623407,95721498,425893.29,0.06186256,buy
1551623407,95721497,425954.66782,0.6607064,buy
1551623407,95721496,425962.29,0.1,buy
1551623407,95721495,425893.29,0.03813744,buy
1551623406,95721493,425948.0,0.02070298,sell
1551623406,95721492,425948.0,0.01929702,sell
1551623406,95721491,425962.29,0.9,buy
1551623406,95721490,425962.29,0.1,buy
1551623405,95721489,425981.0,0.33929386,buy
1551623405,95721488,425948.0,0.04,buy
1551623405,95721487,425941.0,0.2,buy
1551623405,95721486,425950.21091,0.50145336,buy
1551623405,95721485,425950.21091,0.4985469,buy
1551623405,95721484,425981.0,0.33929386,sell
1551623405,95721483,425977.98,0.1,buy
1551623405,95721482,425976.0,0.04,buy
1551623405,95721481,425967.999,0.1,buy
1551623405,95721480,425962.32,0.02,buy
1551623405,95721479,425950.22,0.0007064,buy
1551623405,95721478,425942.999,0.2,buy
1551623405,95721477,425942.999,0.2,buy
1551623404,95721476,425950.22,0.09064026,buy
1551623404,95721475,425950.21,0.90936,buy
1551623404,95721474,425857.0,0.8445389,sell
1551623404,95721473,425857.5,0.006,sell
1551623404,95721472,425858.0,0.43533544,sell
1551623404,95721471,425872.5,0.21456,sell
1551623404,95721470,425882.01,0.1,sell
1551623404,95721469,425882.29,0.04,sell
1551623404,95721468,425882.29,0.04,sell
1551623404,95721467,425882.29,0.01956566,sell
1551623404,95721466,425884.0,0.04,sell
1551623404,95721465,425886.0,0.04,sell
1551623404,95721464,425893.29,0.1,sell
1551623404,95721463,425894.29,0.02,sell
1551623404,95721462,425894.3,0.1,sell
1551623403,95721460,425950.22,0.08176,buy
1551623402,95721459,425895.0,0.50145322,buy
1551623402,95721458,425895.0,0.49854704,buy
1551623400,95721457,425977.999,0.05659058,sell
1551623399,95721454,425977.999,0.08176,buy
1551623399,95721453,425985.0,0.0130961,buy
1551623398,95721452,425882.29,0.02043434,sell
1551623398,95721451,425882.29,0.04,sell
1551623398,95721450,425882.29,0.04,sell
1551623398,95721449,425882.29,0.04,sell
1551623398,95721448,425882.29,0.04,sell
1551623398,95721447,425882.29,0.04,sell
1551623398,95721446,425883.29,0.04,sell
1551623398,95721445,425889.0,0.030298,sell
1551623398,95721444,425894.51,0.21282,sell
1551623398,95721443,425894.53,0.004,sell
1551623398,95721442,425895.0,1.00000026,sell
1551623398,95721441,425909.0,0.1,sell
1551623398,95721440,425933.29,0.04,sell
1551623398,95721439,425933.29,0.04,sell
1551623398,95721438,425933.29,0.02738992,sell
1551623398,95721437,425934.29,0.04,sell
1551623398,95721436,425934.42,0.1,sell
1551623398,95721435,425943.01,0.14505748,sell
1551623396,95721433,425934.0,0.50145308,buy
1551623396,95721432,426008.2,0.08175,sell
1551623396,95721431,425934.0,0.49854718,buy
1551623396,95721429,425998.999,0.00157732,sell
1551623396,95721428,426008.2,0.08175,buy
1551623395,95721427,425934.29,0.02812,buy
1551623395,95721426,425997.999,0.03104718,sell
1551623395,95721425,425973.0,0.06186256,buy
1551623395,95721424,425983.56,0.1673755,sell
1551623395,95721423,425973.0,0.03813744,buy
1551623395,95721422,426005.03,0.00243552,buy
1551623394,95721421,426005.03,0.43295414,buy
1551623394,95721420,425997.999,0.0159918,sell
1551623394,95721418,425997.99,0.14505748,buy
1551623394,95721417,425998.999,0.00157732,buy
1551623394,95721416,425997.999,0.03104718,buy
1551623394,95721415,425983.56,0.1673755,buy
1551623394,95721414,425997.999,0.0428734,sell
1551623394,95721413,425997.999,0.0159918,buy
1551623393,95721412,425997.999,0.01008762,buy
1551623393,95721411,425997.999,0.0428734,buy
1551623392,95721410,425933.29,0.01261008,sell
1551623392,95721409,425934.0,1.00000026,sell
1551623392,95721408,425934.29,0.04,sell
1551623392,95721407,425934.29,0.04,sell
1551623392,95721406,425934.29,0.04,sell
1551623392,95721405,425934.29,0.04,sell
1551623392,95721404,425934.29,0.04,sell
1551623392,95721403,425934.29,0.04,sell
1551623392,95721402,425953.1,0.1,sell
1551623392,95721401,425963.0,0.04,sell
1551623392,95721400,425965.0,0.04,sell
1551623392,95721399,425972.28,0.016,sell
1551623392,95721398,425973.0,0.1,sell
1551623392,95721397,425973.02,0.008,sell
1551623392,95721396,426005.03,0.43538966,sell
1551623392,95721395,426005.04,0.008,sell
1551623389,95721394,426012.001,0.00265724,buy
1551623389,95721393,426012.001,0.05083928,buy
1551623388,95721392,426012.001,0.19999948,sell
1551623388,95721391,426012.001,0.1,sell
1551623388,95721390,426012.01,0.70000052,sell
1551623388,95721389,426012.011,1.0,sell
1551623386,95721387,426058.52,0.04262,sell
1551623386,95721386,426058.52,0.04262,buy
1551623385,95721385,426038.92,0.0000001,sell
1551623385,95721384,426038.92,0.00000002,buy
1551623385,95721383,426038.92,0.00000002,buy
1551623385,95721382,426038.92,0.00000002,buy
1551623385,95721381,426038.92,0.00000002,buy
1551623385,95721380,426038.92,0.00000002,buy
1551623380,95721378,426068.999,0.02416442,sell
1551623380,95721377,426068.999,0.1,sell
1551623380,95721376,426068.999,0.04,sell
1551623380,95721375,426092.0,0.70000052,buy
1551623380,95721374,426068.999,0.03583558,sell
1551623380,95721373,426075.45599,0.13555736,buy
1551623379,95721372,426075.45599,0.16444238,buy
1551623379,95721371,426013.3505,0.09942548,sell
1551623379,95721370,426065.29,0.01646712,sell
1551623379,95721369,426092.0,0.70000052,sell
1551623379,95721368,426065.29,0.02353288,sell
1551623379,95721367,426088.37,0.09999974,buy
1551623379,95721366,426068.999,0.2,buy
1551623379,95721365,426088.37,0.90000026,buy
1551623379,95721364,426077.999,0.1,buy
1551623379,95721363,426065.29,0.01646712,sell
1551623378,95721362,426065.29,0.02353288,sell
1551623378,95721360,426009.7,0.1,sell
1551623378,95721359,426017.001,0.1,sell
1551623378,95721358,426065.29,0.01646712,sell
1551623378,95721357,426065.29,0.02353288,sell
1551623378,95721356,426059.0,0.00317298,sell
1551623378,95721355,426059.0,0.03682702,sell
1551623377,95721354,426055.0,0.00317298,sell
1551623377,95721353,426065.29,0.04,buy
1551623377,95721352,426065.29,0.04,buy
1551623377,95721351,426065.29,0.04,buy
1551623377,95721350,426055.0,0.03682702,sell
1551623377,95721349,426059.0,0.04,buy
1551623377,95721348,426055.0,0.04,buy
1551623374,95721347,426054.99,0.044,buy
1551623374,95721346,426046.98,0.04605,buy
1551623373,95721345,426046.98,0.003,buy
1551623372,95721344,426046.98,0.0068,buy
1551623371,95721343,426015.29,0.01646712,sell
1551623371,95721342,426015.29,0.02353288,sell
1551623370,95721341,426015.29,0.04,buy
1551623369,95721339,426046.98,0.0024,buy
1551623367,95721338,426014.29,0.01188,sell
1551623367,95721337,426014.29,0.02812,buy
1551623367,95721336,426014.29,0.01188,sell
1551623364,95721334,426014.29,0.00458712,sell
1551623363,95721333,426014.29,0.03541288,sell
1551623363,95721332,426014.29,0.04,buy
1551623361,95721330,426014.29,0.00458712,sell
1551623361,95721329,426014.29,0.03541288,sell
1551623360,95721327,426014.29,0.04,buy
1551623360,95721326,426014.29,0.00458712,sell
1551623360,95721325,426014.29,0.03541288,sell
1551623359,95721323,426046.98,0.04175,buy
1551623359,95721322,426014.29,0.04,buy
1551623357,95721321,426014.29,0.00458712,sell
1551623357,95721320,426014.29,0.03541288,sell
1551623356,95721319,426014.29,0.04,buy
1551623355,95721318,425943.0,0.14034942,buy
1551623355,95721317,425960.26,0.43521616,buy
1551623355,95721316,425961.0,1.00000026,buy
1551623354,95721315,426006.999,0.06416442,sell
1551623354,95721314,426006.999,0.0024,sell
1551623354,95721313,425979.31,0.06186256,buy
1551623354,95721312,426006.999,0.03343558,sell
1551623354,95721311,425979.31,0.03813744,buy
1551623354,95721310,425999.001,0.1,buy
1551623354,95721309,426057.0,0.69520778,buy
1551623354,95721308,426014.29,0.00458712,sell
1551623354,95721307,426014.29,0.03541288,sell
1551623353,95721306,426057.0,0.00535248,buy
1551623353,95721305,426052.0,0.30056026,buy
1551623353,95721304,426045.6,0.2,buy
1551623353,95721303,426006.999,0.2,buy
1551623353,95721302,426047.41166,0.29944,buy
1551623353,95721301,426057.0,0.70056026,sell
1551623352,95721300,426052.52,0.21544,buy
1551623352,95721299,426052.51,0.044,buy
1551623352,95721298,426014.29,0.04,buy
1551623352,95721297,425943.0,0.14034942,sell
1551623352,95721296,425960.26,0.43521616,sell
1551623352,95721295,425960.27,0.08443416,sell
1551623352,95721294,425961.0,1.00000026,sell
1551623352,95721293,425979.31,0.1,sell
1551623352,95721292,425990.0,0.04,sell
1551623352,95721291,425999.001,0.1,sell
1551623352,95721290,425999.011,0.1,sell
1551623351,95721286,426054.999,0.00656442,sell
1551623351,95721285,426054.999,0.01519558,sell
1551623351,95721283,426014.29,0.00458712,sell
1551623351,95721282,426014.29,0.03541288,sell
1551623350,95721280,426013.0,1.00000026,buy
1551623350,95721279,426054.999,0.02176,buy
1551623350,95721278,426014.29,0.04,buy
1551623350,95721277,426013.29,0.02,buy
1551623349,95721276,425996.0,0.1,sell
1551623349,95721275,426013.0,1.00000026,sell
1551623348,95721274,426012.0,1.92,sell
1551623348,95721273,426015.01,0.06,sell
1551623348,95721272,426016.01,0.02,sell
1551623347,95721271,426015.01,0.00458712,sell
1551623347,95721270,426015.01,0.03541288,sell
1551623347,95721269,426015.01,0.04,sell
1551623345,95721267,426015.0,0.04,sell
1551623343,95721265,425964.29,0.612,sell
1551623343,95721264,425964.29,1.0,sell
1551623343,95721263,425990.0,0.04,sell
1551623343,95721262,425990.0,0.04,sell
1551623343,95721261,425990.0,0.04,sell
1551623343,95721260,425990.01,0.024,sell
1551623343,95721259,425990.01,0.1,sell
1551623343,95721258,425992.0,0.04,sell
1551623343,95721257,426011.0,0.04,sell
1551623343,95721256,426011.01,0.016,sell
1551623343,95721255,426013.0,0.04,sell
1551623343,95721254,426013.01,0.008,sell
1551623343,95721253,426038.9,0.1,sell
1551623343,95721252,426038.91,0.008,sell
1551623342,95721251,426041.0,0.04,sell
1551623341,95721250,426021.0,0.06186256,buy
1551623341,95721249,426021.0,0.03813744,buy
1551623341,95721248,426039.001,0.04916072,buy
1551623341,95721247,426039.001,0.15083928,buy
1551623340,95721245,426122.0,0.00317298,sell
1551623340,95721243,426122.0,0.0175299,sell
1551623340,95721242,426018.0,0.1,sell
1551623340,95721241,426021.0,0.1,sell
1551623340,95721240,426029.02,0.004,sell
1551623340,95721239,426037.001,0.1,sell
1551623340,95721238,426039.001,0.2,sell
1551623339,95721237,426122.0,0.01035144,buy
1551623339,95721236,426093.0,0.0224701,sell
1551623339,95721235,426105.01,0.80936,sell
1551623339,95721234,426093.0,0.0175299,sell
1551623339,95721232,426105.01,0.1,sell
1551623338,95721231,426091.86194,0.59993948,buy
1551623338,95721230,426090.0,0.0224701,sell
1551623338,95721229,426090.0,0.0175299,sell
1551623338,95721228,426092.6952,1.00000026,buy
1551623337,95721227,426089.97,0.62365356,buy
1551623337,95721226,426101.89,0.004,buy
1551623337,95721225,426093.0,0.04,buy
1551623337,95721224,426092.97,0.34459948,buy
1551623337,95721223,426089.65,0.21134,buy
1551623337,95721222,426089.97,0.3763467,buy
1551623337,95721221,426092.97,0.90800052,buy
1551623337,95721220,426090.0,0.04,buy
1551623337,95721219,426089.97,0.05199974,buy
1551623337,95721218,426089.74542,1.00000026,buy
1551623337,95721217,426081.96091,1.00000026,buy
1551623337,95721216,426089.97,0.00000026,buy
1551623337,95721215,426089.97,1.0,buy
1551623336,95721214,426089.98,0.97064052,buy
1551623336,95721213,426081.99,0.02935974,buy
1551623336,95721211,426081.99,0.07064026,buy
1551623336,95721210,426081.98,0.90936,buy
1551623336,95721209,426080.99,0.02,buy
1551623336,95721208,425923.31,0.06186256,buy
1551623336,95721207,425923.31,0.0036849,buy
1551623335,95721206,425923.31,0.03445254,buy
1551623333,95721199,426091.65,0.08174,buy
1551623332,95721198,426092.999,0.00265724,buy
1551623331,95721197,426008.0,0.23174668,buy
1551623331,95721196,426053.0,0.06554746,buy
1551623331,95721195,426053.0,0.03445254,buy
1551623331,95721194,425902.0,0.00614,sell
1551623331,95721193,425903.01,0.024,sell
1551623331,95721192,425923.31,0.1,sell
1551623331,95721191,425929.0,0.04,sell
1551623331,95721190,425929.0,0.04,sell
1551623331,95721189,425929.0,0.04,sell
1551623331,95721188,425929.0,0.04,sell
1551623331,95721187,425929.0,0.04,sell
1551623331,95721186,425929.0,0.04,sell
1551623331,95721185,425929.0,0.04,sell
1551623331,95721184,425929.0,0.04,sell
1551623331,95721183,425929.01,0.9358,sell
1551623331,95721182,425959.001,0.006,sell
1551623331,95721181,425959.011,0.016,sell
1551623331,95721180,425964.41,0.16006,sell
1551623331,95721179,425991.0,0.04,sell
1551623331,95721178,425992.0,0.04,sell
1551623331,95721177,425992.0,0.04,sell
1551623331,95721176,425992.0,0.04,sell
1551623331,95721175,425992.01,0.008,sell
1551623331,95721174,426010.0,0.04,sell
1551623331,95721173,426029.0,0.1,sell
1551623331,95721172,426029.01,0.004,sell
1551623331,95721171,426045.01,0.1,sell
1551623331,95721170,426046.01,0.02,sell
1551623331,95721169,426054.0,0.0636849,buy
1551623330,95721168,426054.0,0.04567,buy
1551623330,95721167,426054.0,0.32583842,buy
1551623330,95721166,426070.90904,0.06,buy
1551623330,95721165,426084.0,0.1022,buy
1551623327,95721162,426008.0,0.23174668,sell
1551623327,95721161,426008.01,0.004,sell
1551623327,95721160,426011.55,0.21166,sell
1551623327,95721159,426041.0,0.04,sell
1551623327,95721158,426045.0,0.04,sell
1551623327,95721157,426047.0,0.068,sell
1551623327,95721156,426053.0,0.1,sell
1551623327,95721155,426053.01,0.004,sell
1551623327,95721154,426054.0,0.43519332,sell
1551623327,95721153,426060.48,0.006,sell
1551623327,95721152,426070.90904,0.12,sell
1551623327,95721151,426076.0,0.1,sell
1551623327,95721150,426077.84,0.2,sell
1551623327,95721149,426081.0,0.04,sell
1551623327,95721148,426081.45,0.2,sell
1551623327,95721147,426084.0,0.1994,sell
1551623326,95721146,426085.0,0.6024,buy
1551623326,95721145,426156.09,0.003663,sell
1551623326,95721144,426156.09,0.00533726,sell
1551623326,95721143,426093.0,0.0794,buy
1551623325,95721142,426093.0,0.1022,buy
1551623325,95721141,426143.999,0.00000006,sell
1551623325,95721140,426151.0,0.0224701,sell
1551623325,95721138,426151.0,0.0175299,sell
1551623325,95721137,426143.999,0.00000002,buy
1551623325,95721136,426143.999,0.00000002,buy
1551623325,95721135,426143.999,0.00000002,buy
1551623324,95721134,426151.96,0.00000002,buy
1551623324,95721133,426151.96,0.00000002,buy
1551623324,95721132,426141.0,0.1,sell
1551623324,95721131,426085.0,0.6024,sell
1551623324,95721130,426089.001,0.1,sell
1551623324,95721129,426091.011,0.008,sell
1551623324,95721128,426093.0,0.1816,sell
1551623324,95721127,426093.01,0.008,sell
1551623324,95721126,426093.01,0.1,sell
1551623324,95721125,426137.0,1.0,sell
1551623324,95721124,426137.0,0.0972,sell
1551623323,95721123,426123.0,0.00458712,sell
1551623323,95721122,426123.0,0.03541288,sell
1551623323,95721121,426132.999,0.08480436,sell
1551623323,95721120,426132.999,0.02919564,sell
1551623323,95721119,426131.99,0.01355948,buy
1551623323,95721118,426123.0,0.04,buy
1551623322,95721117,426131.9899,0.17472062,buy
1551623322,95721116,426144.35259,1.00000026,buy
1551623322,95721115,426131.9899,0.80461906,buy
1551623322,95721114,426131.9899,0.02066058,buy
1551623322,95721112,426043.0,0.34,buy
1551623321,95721111,426131.79,1.00000026,buy
